id,balances,proof,audit_id
2d2d6462-3e7c-11eb-b587-02ce6ce4d6dc,BTC:1.8E-7,"[{RIGHT,15c3327c089d23453970ff16a1664562fe6da1c04847caba1879edb0a3689f86,BTC:0.00040463|USDT:20.39978800},{RIGHT,cf18701866aea071a1e18dcadda273d6302fc278709a31df70c2dcecba7aa15a,BTC:0.00000544|DAI:111.04925000},{RIGHT,2c8a9a9cb876b8fb9dcd6c8d138b12d7c38466e64bd6a7b5ebfb059a80864ca4,BTC:0.00002749|ETH-AAVE v3:0.04900991|USDC-AAVE v3:104.85373000|USDT:1.99086800},{LEFT,b3be7f9fd0135cea8486bd475bd775c8bc78c8b465a5f15abc85aac91697140e,BTC:0.00001046|LUNA:0.00339408|SLP:42.68629174|USDT:0.48771900},{LEFT,344045aa4fafad8b75174ff878d900e815254f0713c87723bdc639fe7eb6a84b,ADA:1.20275300|ALGO:28.52075900|AXS:0.00002191|BTC:0.00272823|DAI:0.00086700|DOGE:6.44893688|DOT:0.00424852|ETH:0.01500328|LUNA:0.00000500|MANA:0.00115970|NEAR:0.04042894|SOL:0.04615898|USDT:159.73449300},{RIGHT,c8c6ce83f2279ee745c82d7b9aa49a7d2397e9e8d373240cdafaa36e63bb4389,BTC:0.02631262|DAI:0.00053800|ETH:0.00093692|LUNA:0.40040521|SOL:0.51241968|USDC:269.81957900|USDC-AAVE v3:9.74782700|USDT:301.66365800|USDT-AAVE v3:1.03696800},{RIGHT,7419f30f57d54b612ddb985e564759eda2283cac474d464b650093eaa357d87a,AAVE:0.00525836|ADA:1.27348600|ALGO:11.58256400|BTC:0.02957606|DAI:14.15151100|DOT:0.02108263|ETH:0.11963133|LUNA:0.54573752|MANA:1.68877270|MATIC:13.30432766|SAND:1.60718243|SOL:0.03284573|UNI:0.43030000|USDC:1204.18037600|USDC-AAVE v3:29.74085400|USDT:3976.31242100|USDT-AAVE v3:41.03429400},{LEFT,5d3a420eb68f871dd9b0d49f74581fd8e059339604150fd9e05f48b6d3c42f80,AAVE:0.00306471|ADA:189.06106300|ALGO:2.96997800|AXS:0.00697595|BTC:0.03053745|DAI:31.41337300|DAI-AAVE v3:55.18327000|DOGE:0.00008011|DOT:0.00161508|ETH:0.05753400|ETH-AAVE v3:1.67148960|LUNA:266.38978228|MANA:0.48325830|SLP:71.38315604|SOL:0.06171632|UNI:0.03970000|USDC:129.96853100|USDC-AAVE v3:24.70707600|USDT:2056.74664600|USDT-AAVE v3:24.07031200},{RIGHT,cda43a6aadfb25862b2090b46734a8dfab9c7b671c60a5dc44cb45dcfb5c5dd1,ADA:30.42389400|ALGO:101.20947500|AVAX:0.00337112|AVAX-AAVE v3:0.02818920|AXS:6.9E-7|BNB:1.42905337|BTC:0.05040646|DAI:492.06872400|DAI-AAVE v3:20.57014400|DOGE:0.77497960|DOT:0.21847663|ETH:0.12278810|ETH-AAVE v3:0.59850991|LUNA:0.35479313|MANA:49.40859416|MATIC:0.01446257|MATIC-AAVE v3:0.52771019|NEAR:1.75351015|PAXG:0.00034985|SAND:0.88456493|SLP:369.68911241|SOL:0.05803431|TRX:0.34718600|UNI:0.05390000|USDC:1011.47472100|USDC-AAVE v3:37.84759100|USDT:5425.38413400|USDT-AAVE v3:587.61508900},{RIGHT,4ba2cd9f726a45acbda2063856c2da14d494975e2bd024e6edc2aadc577667df,AAVE:0.00939325|ADA:32.09436700|ALGO:14.08636400|AVAX:0.48015157|AVAX-AAVE v3:0.00010891|AXS:6.33495072|BNB:8.1E-7|BTC:0.04732682|DAI:111.93257700|DAI-AAVE v3:24.69258500|DOGE:33.41156135|DOT:21.57763262|ETH:0.41933585|ETH-AAVE v3:0.02043430|FTM:0.01254100|LTC:0.00136673|LUNA:32.57910163|MANA:20.01432335|MATIC:0.00185806|MATIC-AAVE v3:0.00166977|NEAR:0.21436846|OP:0.00000299|PAXG:0.00145667|SLP:667.85933825|SOL:0.00809209|TRX:1.00497400|UNI:2.94160000|USDC:5271.70261500|USDC-AAVE v3:1244.90075845|USDT:2767.62699500|USDT-AAVE v3:768.49054200|XLM:0.00000327},{RIGHT,58ab9fdb3e32782d7424bf56e2b89e60fded036c63936396e3a2eb7e1aa9f07a,AAVE:0.05190172|ADA:146.31525300|ALGO:433.71260900|AVAX:0.30335698|AVAX-AAVE v3:1.91079819|AXS:0.19344690|BNB:0.05587961|BTC:0.18588577|DAI:5204.75906400|DAI-AAVE v3:166.98380600|DOGE:354.76093400|DOT:102.26186684|ENS:0.01694028|ETH:1.91669842|ETH-AAVE v3:0.23884561|FTM:3.91865100|LUNA:47.97429166|MANA:35.17626904|MATIC:542.65964938|MATIC-AAVE v3:32.35766329|OP:6.36581370|PAXG:0.00816475|SAND:13.30781365|SLP:2169.99693791|SOL:14.71261273|TRX:17.71494000|UNI:1.38840000|USDC:1504.80420900|USDC-AAVE v3:3973.82130800|USDT:13598.37129100|USDT-AAVE v3:3523.93252600|XLM:10.02522345},{LEFT,8acbd438b3985b2cb6138b96f231af18ad9de0ab13e361f51993b9eb3201284a,AAVE:0.13742211|ADA:942.61012300|ALGO:234.76129100|ARB:12.24553153|AVAX:0.81177165|AVAX-AAVE v3:1.17764609|AXS:17.97662995|BNB:0.18433019|BTC:0.63412310|DAI:5989.40967800|DAI-AAVE v3:1078.25589700|DOGE:342.96563445|DOT:15.95241198|ENS:0.07412379|ETH:4.34712710|ETH-AAVE v3:1.65773264|FTM:31.26569300|LTC:0.10813014|LUNA:197.10159808|MANA:19.38570661|MATIC:137.81648609|MATIC-AAVE v3:21.22733006|NEAR:2.24269918|PAXG:0.00755399|SAND:89.09892247|SLP:5499.67202560|SOL:7.61895230|TRX:129.02464800|UNI:4.26120000|USDC:4963.23321900|USDC-AAVE v3:4094.74259900|USDT:20736.52195100|USDT-AAVE v3:13988.86301600|XLM:35.07971698},{RIGHT,66c3774deafe5feee1c782b5d99c673af558729cd72fbea37f35825b2e304cce,AAVE:0.65849866|ADA:2627.45050700|ALGO:1183.87070401|ARB:6.63876354|AVAX:1.02779205|AVAX-AAVE v3:2.75171667|AXS:2.34020030|BNB:0.16888584|BTC:1.17906237|DAI:7851.46400500|DAI-AAVE v3:8190.43067400|DOGE:1219.66128743|DOT:55.67528195|ENS:1.54535830|ETH:11.32123909|ETH-AAVE v3:5.20890384|FTM:3893.22862000|LTC:0.65763931|LUNA:169.85298410|MANA:302.17837757|MATIC:562.34139943|MATIC-AAVE v3:334.47981615|NEAR:2.04106480|OP:0.06576704|PAXG:0.02798875|SAND:186.47769599|SLP:43662.17127133|SOL:20.42771338|TRX:3471.42920300|UNI:11.28040000|USDC:68265.56611800|USDC-AAVE v3:20668.50977600|USDT:47519.96059000|USDT-AAVE v3:37122.52461200|XLM:91.19407949},{LEFT,cc5bf3a996e647764681ee3b9b4f91871bca9a4f8e3335280b575961396dbf61,AAVE:2.93199629|ADA:8491.46145900|ALGO:3035.29710400|ARB:33.94036588|AVAX:15.61895591|AVAX-AAVE v3:33.62605888|AXS:6.24352098|BNB:5.86050903|BTC:2.85782555|DAI:22372.77109900|DAI-AAVE v3:17237.61980000|DOGE:30503.36518224|DOT:117.38621233|ENS:6.14988717|ETH:18.53264678|ETH-AAVE v3:6.59148395|FTM:697.52748800|LTC:3.89360347|LUNA:916.01599321|MANA:832.55861846|MATIC:650.26924118|MATIC-AAVE v3:2106.00710992|NEAR:44.63422924|OP:7.64760437|PAXG:0.41142772|SAND:308.20004053|SLP:165616.62180958|SOL:49.50698114|TRX:1373.80084100|UNI:36.25540000|USDC:20330.35605100|USDC-AAVE v3:26737.95674700|USDT:96176.63542500|USDT-AAVE v3:56695.57285800|XLM:570.87401842},{RIGHT,90a16259d1933f1c1b76284dc9abec20591957e6c4ffb21f146a1710f534a067,AAVE:6.12409996|ADA:12978.71723400|ALGO:6025.92718446|ARB:78.28770389|AVAX:13.79301314|AVAX-AAVE v3:37.85944729|AXS:100.25112670|BNB:2.39023543|BTC:8.23555311|DAI:30592.39144300|DAI-AAVE v3:35106.70085600|DOGE:18441.15590902|DOT:351.87566017|ENS:5.46231267|ETH:27.91231470|ETH-AAVE v3:12.54417819|FTM:695.87219600|LTC:1.54886652|LUNA:1086.68763097|MANA:1624.36906328|MATIC:2076.39824678|MATIC-AAVE v3:772.84022374|NEAR:59.32312563|OP:34.70230347|PAXG:0.30038721|SAND:499.10360954|SLP:289370.12705360|SOL:202.19577837|TRX:1817.74212900|UNI:209.37220000|USDC:68602.67301075|USDC-AAVE v3:71009.16899000|USDT:196279.59238000|USDT-AAVE v3:106419.65085600|XLM:899.50953814},{RIGHT,67f4ba58dddddc1ba529b0669080b69ea70699a7b75502bffd1d45a3eb0964d1,AAVE:12.35418175|ADA:32870.18539600|ALGO:28005.13307889|ARB:189.08966057|AVAX:58.85916135|AVAX-AAVE v3:107.02289824|AXS:92.43764763|BNB:12.26522266|BTC:13.78081503|DAI:73534.72648700|DAI-AAVE v3:63678.85391900|DOGE:24217.32385202|DOT:1125.26399758|ENS:22.18516462|ETH:37.44935906|ETH-AAVE v3:43.80197467|FTM:2605.58847100|LTC:17.55274628|LUNA:1873.30474161|MANA:2550.34194170|MATIC:3639.75110600|MATIC-AAVE v3:5173.51453612|NEAR:525.57197428|OP:181.76245904|PAXG:2.49235128|SAND:1688.54351792|SLP:378879.20545903|SOL:448.15480197|TRX:15475.37148100|UNI:311.59320000|USDC:125660.63137772|USDC-AAVE v3:173560.51628400|USDT:383552.54517400|USDT-AAVE v3:197885.04750500|XLM:2960.20782162},{RIGHT,d3846a8681cec0248379ae730e1c354c5424be177b7737ec647da0e2e414d2f8,AAVE:30.08175582|ADA:70641.98606700|ALGO:22380.12556999|ARB:641.07925355|AVAX:124.93226008|AVAX-AAVE v3:101.88931900|AXS:180.35765983|BNB:39.23929090|BTC:24.13657885|DAI:166879.69323300|DAI-AAVE v3:147146.21830900|DOGE:68157.32569335|DOT:1990.33523727|ENS:71.85499072|ETH:88.07870461|ETH-AAVE v3:95.94319672|FTM:16809.75429100|LTC:15.10326632|LUNA:5395.83723314|MANA:4328.91236415|MATIC:5920.85976987|MATIC-AAVE v3:5723.35125845|NEAR:883.32821437|OP:286.19955490|PAXG:4.07017376|SAND:3588.03594990|SLP:815528.81190632|SOL:644.99809757|TRX:37691.55708500|UNI:452.58990000|USDC:235531.98207646|USDC-AAVE v3:262769.57313600|USDT:790970.54322700|USDT-AAVE v3:530589.55363700|XLM:2414.58195399},{RIGHT,a24a3f7f44bff99a67b85c1cc2730551993591ca721efa4ab58cacdf8c1f7cb7,AAVE:68.86548103|ADA:140597.40611600|ALGO:66960.77356891|ARB:1663.26318803|AVAX:279.31907602|AVAX-AAVE v3:343.38074195|AXS:413.81964239|BNB:80.15923468|BTC:52.42784166|DAI:274855.48484100|DAI-AAVE v3:219875.34024900|DOGE:160804.04917568|DOT:3894.54919969|ENS:286.90283275|ETH:205.14621487|ETH-AAVE v3:119.17492218|FTM:25049.43543100|LTC:33.75799033|LUNA:11206.53783868|MANA:21415.60918769|MATIC:13841.29616598|MATIC-AAVE v3:19577.27539958|NEAR:1481.10361922|OP:1152.78826001|PAXG:6.93813485|SAND:10693.12286107|SLP:1290236.72447120|SOL:1787.58860664|TRX:28752.72707200|UNI:599.35000000|USDC:595287.94910060|USDC-AAVE v3:514132.30268200|USDT:1575222.64986800|USDT-AAVE v3:1013214.98150600|XLM:11421.34738438},{RIGHT,fd6589250584eee46a3801e044c413e64b562724062aebeb547b1874e03a9a9a,AAVE:153.37002033|ADA:290519.10006600|ALGO:141994.85399485|ARB:4542.16884949|AVAX:898.38925188|AVAX-AAVE v3:782.54775763|AXS:1502.40844492|BNB:126.71253064|BTC:96.92052786|DAI:526942.89490500|DAI-AAVE v3:508649.63716200|DOGE:347912.65701801|DOT:8806.79896115|ENS:277.68108281|ETH:384.83573561|ETH-AAVE v3:244.94968901|FTM:51672.08614000|LTC:194.79019395|LUNA:26544.51621003|MANA:31478.64393091|MATIC:30792.35424585|MATIC-AAVE v3:92626.85265052|NEAR:4118.73638329|OP:1613.72999988|PAXG:14.61995278|SAND:33979.74455067|SLP:3563636.89515198|SOL:3458.65523563|TRX:134957.89099600|UNI:2073.07950000|USDC:993486.99570343|USDC-AAVE v3:1078063.99292300|USDT:3215336.25291500|USDT-AAVE v3:1722147.42439200|XLM:53116.76259316},{RIGHT,1eebccba90fa853906326ebac33f0946d2410e07ab0adb5873477c6a71dcff6d,AAVE:528.23857684|ADA:590887.99469100|ALGO:333815.70118207|ARB:5818.86484019|AVAX:1401.54224738|AVAX-AAVE v3:1356.87745528|AXS:1365.22130008|BNB:383.27534159|BTC:199.24361115|DAI:1075224.07829200|DAI-AAVE v3:967712.81038900|DOGE:619590.80256728|DOT:12312.88967361|ENS:459.75136892|ETH:735.30723790|ETH-AAVE v3:540.84917022|FTM:145205.02262900|LTC:573.23305030|LUNA:46191.71772888|MANA:57662.03776524|MATIC:50109.58863222|MATIC-AAVE v3:85987.75663661|NEAR:11833.43456353|OP:2795.11337744|PAXG:35.98095435|SAND:27295.24333635|SLP:13330325.52793122|SOL:6498.07915129|TRX:203067.77208100|UNI:6756.46360000|USDC:2131139.73002379|USDC-AAVE v3:1985082.54355323|USDT:6275758.92305100|USDT-AAVE v3:3195715.85365000|XLM:125400.68855755}]",20231127T193942-9383ae40-8be1-5745-b948-d9b752ca51d3
